25:35.8,228,490,614,22910,21194,6687,968,280,250
25:36.8,228,490,614,22910,21194,6687,968,280,250
25:37.8,228,490,614,22910,21194,6687,968,280,250
25:38.9,228,490,613,22898,21178,6666,967,279,250
25:39.9,228,490,613,22898,21178,6666,967,279,250
25:40.9,228,490,613,22898,21178,6666,967,279,250
25:42.0,227,488,611,22892,21164,6645,968,278,250
25:43.0,227,488,611,22892,21164,6645,968,278,250
25:44.0,227,488,611,22892,21164,6645,968,278,250
25:45.1,228,490,612,22892,21154,6627,971,278,250
25:46.1,228,490,612,22892,21154,6627,971,278,250
25:47.2,228,490,612,22892,21154,6627,971,278,250
25:48.2,227,487,610,22894,21150,6613,975,279,250
25:49.2,227,487,610,22894,21150,6613,975,279,250
25:50.3,227,487,610,22894,21150,6613,975,279,250
25:51.3,226,487,611,22888,21143,6597,978,281,250
25:52.3,226,487,611,22888,21143,6597,978,281,250
25:53.4,226,487,611,22888,21143,6597,978,281,250
25:54.4,227,489,614,22884,21140,6584,980,284,250
25:55.5,227,489,614,22884,21140,6584,980,284,250
25:56.5,227,489,614,22884,21140,6584,980,284,250
25:57.5,227,488,613,22881,21135,6574,983,287,250
25:58.6,227,488,613,22881,21135,6574,983,287,250
25:59.6,227,488,613,22881,21135,6574,983,287,250
26:00.6,227,487,614,22880,21130,6564,983,289,249
26:01.7,227,487,614,22880,21130,6564,983,289,249
26:02.7,227,487,614,22880,21130,6564,983,289,249
26:03.7,228,488,615,22883,21126,6554,984,291,248
26:04.8,228,488,615,22883,21126,6554,984,291,248
26:05.8,228,488,615,22883,21126,6554,984,291,248
26:06.8,227,485,612,22892,21127,6543,985,292,247
26:07.9,227,485,612,22892,21127,6543,985,292,247
26:08.9,227,485,612,22892,21127,6543,985,292,247
26:10.0,227,485,612,22900,21129,6538,990,293,246
26:11.0,227,485,612,22900,21129,6538,990,293,246
26:12.0,227,485,612,22900,21129,6538,990,293,246
26:13.1,228,487,614,22902,21128,6533,993,294,245
26:14.1,228,487,614,22902,21128,6533,993,294,245
26:15.1,228,487,614,22902,21128,6533,993,294,245
26:16.2,228,486,613,22902,21126,6527,995,294,244
26:17.2,228,486,613,22902,21126,6527,995,294,244
26:18.2,228,486,613,22902,21126,6527,995,294,244
26:19.3,228,486,611,22903,21123,6519,994,291,241
26:20.3,228,486,611,22903,21123,6519,994,291,241
26:21.4,228,486,611,22903,21123,6519,994,291,241
26:22.4,229,488,612,22900,21118,6515,993,288,238
26:23.4,229,488,612,22900,21118,6515,993,288,238
26:24.5,229,488,612,22900,21118,6515,993,288,238
26:25.5,228,486,609,22893,21109,6513,993,285,235
26:26.5,228,486,609,22893,21109,6513,993,285,235
26:27.6,228,486,609,22893,21109,6513,993,285,235
26:28.6,228,486,608,22890,21101,6509,990,281,231
26:29.6,228,486,608,22890,21101,6509,990,281,231
26:30.7,228,486,608,22890,21101,6509,990,281,231
26:31.7,229,488,607,22891,21099,6511,986,278,228
26:32.8,229,488,607,22891,21099,6511,986,278,228
26:33.8,229,488,607,22891,21099,6511,986,278,228
26:34.8,227,486,605,22892,21100,6519,979,275,225
26:35.9,227,486,605,22892,21100,6519,979,275,225
26:36.9,227,486,605,22892,21100,6519,979,275,225
26:37.9,227,486,604,22878,21090,6523,973,273,222
26:39.0,227,486,604,22878,21090,6523,973,273,222
26:40.0,227,486,604,22878,21090,6523,973,273,222
26:41.0,227,487,603,22860,21077,6528,966,271,220
26:42.1,227,487,603,22860,21077,6528,966,271,220
26:43.1,227,487,603,22860,21077,6528,966,271,220
26:44.2,227,485,602,22845,21066,6532,959,271,219
26:45.2,227,485,602,22845,21066,6532,959,271,219
26:46.2,227,485,602,22845,21066,6532,959,271,219
26:47.3,227,484,602,22839,21062,6538,951,271,218
26:48.3,227,484,602,22839,21062,6538,951,271,218
26:49.3,227,484,602,22839,21062,6538,951,271,218
26:50.4,227,484,602,22836,21061,6542,946,273,219
26:51.4,227,484,602,22836,21061,6542,946,273,219
26:52.4,227,484,602,22836,21061,6542,946,273,219
26:53.5,227,483,602,22834,21060,6544,942,276,220
26:54.5,227,483,602,22834,21060,6544,942,276,220
26:55.6,227,483,602,22834,21060,6544,942,276,220
26:56.6,227,483,603,22829,21059,6543,936,279,221
26:57.6,227,483,603,22829,21059,6543,936,279,221
26:58.7,227,483,603,22829,21059,6543,936,279,221
26:59.7,227,482,603,22822,21063,6540,932,284,223
27:00.7,227,482,603,22822,21063,6540,932,284,223
27:01.8,227,482,603,22822,21063,6540,932,284,223
27:02.8,227,481,604,22814,21064,6533,930,289,225
27:03.8,227,481,604,22814,21064,6533,930,289,225
27:04.9,227,481,604,22814,21064,6533,930,289,225
27:05.9,227,480,604,22807,21064,6525,931,294,227
27:07.0,227,480,604,22807,21064,6525,931,294,227
27:08.0,227,480,604,22807,21064,6525,931,294,227
27:09.0,227,479,604,22808,21066,6514,931,298,228
27:10.1,227,479,604,22808,21066,6514,931,298,228
27:11.1,227,479,604,22808,21066,6514,931,298,228
27:12.1,227,479,605,22810,21067,6495,928,302,228
27:13.2,227,479,605,22810,21067,6495,928,302,228
27:14.2,227,479,605,22810,21067,6495,928,302,228
27:15.3,227,477,604,22810,21064,6476,926,304,227
27:16.3,227,477,604,22810,21064,6476,926,304,227
27:17.3,227,477,604,22810,21064,6476,926,304,227
27:18.4,227,477,603,22803,21057,6461,925,305,226
27:19.4,227,477,603,22803,21057,6461,925,305,226
27:20.4,227,477,603,22803,21057,6461,925,305,226
27:21.5,227,476,603,22783,21037,6445,925,306,226
27:22.5,227,476,603,22783,21037,6445,925,306,226
27:23.5,227,476,603,22783,21037,6445,925,306,226
27:24.6,227,475,603,22769,21021,6430,925,307,227
27:25.6,227,475,603,22769,21021,6430,925,307,227
27:26.6,227,475,603,22769,21021,6430,925,307,227
27:27.7,227,475,603,22757,21003,6414,925,307,228
27:28.7,227,475,603,22757,21003,6414,925,307,228
27:29.8,227,475,603,22757,21003,6414,925,307,228
27:30.8,227,475,602,22744,20980,6400,926,306,229
27:31.8,227,475,602,22744,20980,6400,926,306,229
27:32.9,227,475,602,22744,20980,6400,926,306,229
27:33.9,227,474,601,22727,20958,6390,929,305,230
27:34.9,227,474,601,22727,20958,6390,929,305,230
27:36.0,227,474,601,22727,20958,6390,929,305,230
27:37.0,226,472,599,22700,20928,6374,931,304,231
27:38.0,226,472,599,22700,20928,6374,931,304,231
27:39.1,226,472,599,22700,20928,6374,931,304,231
27:40.1,226,474,601,22677,20907,6360,932,302,233
27:41.2,226,474,601,22677,20907,6360,932,302,233
27:42.2,226,474,601,22677,20907,6360,932,302,233
27:43.2,225,472,598,22663,20894,6348,935,299,235
27:44.3,225,472,598,22663,20894,6348,935,299,235
27:45.3,225,472,598,22663,20894,6348,935,299,235
27:46.3,226,474,599,22649,20883,6340,936,295,236
27:47.4,226,474,599,22649,20883,6340,936,295,236
27:48.4,226,474,599,22649,20883,6340,936,295,236
27:49.4,226,474,598,22636,20871,6330,935,290,235
27:50.5,226,474,598,22636,20871,6330,935,290,235
27:51.5,226,474,598,22636,20871,6330,935,290,235
27:52.5,226,475,598,22637,20876,6323,932,285,233
27:53.6,226,475,598,22637,20876,6323,932,285,233
27:54.6,226,475,598,22637,20876,6323,932,285,233
27:55.7,225,473,595,22637,20883,6314,929,278,229
27:56.7,225,473,595,22637,20883,6314,929,278,229
27:57.7,225,473,595,22637,20883,6314,929,278,229
27:58.8,226,476,596,22630,20884,6311,929,274,227
27:59.8,226,476,596,22630,20884,6311,929,274,227
28:00.8,226,476,596,22630,20884,6311,929,274,227
28:01.9,225,474,593,22624,20888,6306,929,270,225
28:02.9,225,474,593,22624,20888,6306,929,270,225
28:03.9,225,474,593,22624,20888,6306,929,270,225
28:05.0,226,475,592,22627,20892,6299,927,266,223
28:06.0,226,475,592,22627,20892,6299,927,266,223
28:07.1,226,475,592,22627,20892,6299,927,266,223
28:08.1,226,477,593,22631,20899,6295,926,263,221
28:09.1,226,477,593,22631,20899,6295,926,263,221
28:10.2,226,477,593,22631,20899,6295,926,263,221
28:11.2,225,476,591,22637,20902,6291,926,261,219
28:12.2,225,476,591,22637,20902,6291,926,261,219
28:13.3,225,476,591,22637,20902,6291,926,261,219
28:14.3,224,475,589,22637,20902,6294,927,260,217
28:15.3,224,475,589,22637,20902,6294,927,260,217
28:16.4,224,475,589,22637,20902,6294,927,260,217
28:17.4,225,477,590,22637,20901,6294,929,259,215
28:18.5,225,477,590,22637,20901,6294,929,259,215
28:19.5,225,477,590,22637,20901,6294,929,259,215
28:20.5,224,476,589,22633,20898,6293,931,260,214
28:21.6,224,476,589,22633,20898,6293,931,260,214
28:22.6,224,476,589,22633,20898,6293,931,260,214
28:23.6,225,478,591,22626,20889,6286,933,259,212
28:24.7,225,478,591,22626,20889,6286,933,259,212
28:25.7,225,478,591,22626,20889,6286,933,259,212
28:26.7,224,478,590,22616,20871,6281,935,259,212
28:27.8,224,478,590,22616,20871,6281,935,259,212
28:28.8,224,478,590,22616,20871,6281,935,259,212
28:29.9,223,476,587,22620,20870,6280,935,257,210
28:30.9,223,476,587,22620,20870,6280,935,257,210
28:31.9,223,476,587,22620,20870,6280,935,257,210
28:33.0,223,476,586,22627,20870,6286,935,255,208
28:34.0,223,476,586,22627,20870,6286,935,255,208
28:35.0,223,476,586,22627,20870,6286,935,255,208
28:36.1,223,477,587,22625,20870,6295,935,254,207
28:37.1,223,477,587,22625,20870,6295,935,254,207
28:38.1,223,477,587,22625,20870,6295,935,254,207
28:39.2,221,475,585,22629,20871,6305,933,251,205
28:40.2,221,475,585,22629,20871,6305,933,251,205
28:41.3,221,475,585,22629,20871,6305,933,251,205
28:42.3,221,474,582,22625,20866,6313,930,248,203
28:43.3,221,474,582,22625,20866,6313,930,248,203
28:44.4,221,474,582,22625,20866,6313,930,248,203
28:45.4,222,477,584,22627,20865,6314,926,245,201
28:46.4,222,477,584,22627,20865,6314,926,245,201
28:47.5,222,477,584,22627,20865,6314,926,245,201
28:48.5,221,474,580,22624,20863,6317,923,243,200
28:49.5,221,474,580,22624,20863,6317,923,243,200
28:50.6,221,474,580,22624,20863,6317,923,243,200
28:51.6,220,475,580,22621,20860,6320,923,242,201
28:52.7,220,475,580,22621,20860,6320,923,242,201
28:53.7,220,475,580,22621,20860,6320,923,242,201
28:54.7,221,477,583,22621,20860,6333,924,243,203
28:55.8,221,477,583,22621,20860,6333,924,243,203
28:56.8,221,477,583,22621,20860,6333,924,243,203
28:57.8,220,475,581,22615,20859,6341,924,244,204
28:58.9,220,475,581,22615,20859,6341,924,244,204
28:59.9,220,475,581,22615,20859,6341,924,244,204
29:00.9,220,475,581,22601,20848,6343,924,244,205
29:02.0,220,475,581,22601,20848,6343,924,244,205
29:03.0,220,475,581,22601,20848,6343,924,244,205
29:04.1,221,476,583,22579,20832,6342,924,244,206
29:05.1,221,476,583,22579,20832,6342,924,244,206
29:06.1,221,476,583,22579,20832,6342,924,244,206
29:07.2,221,476,583,22560,20816,6344,927,246,208
29:08.2,221,476,583,22560,20816,6344,927,246,208
29:09.2,221,476,583,22560,20816,6344,927,246,208
29:10.3,221,474,582,22536,20796,6341,930,249,211
29:11.3,221,474,582,22536,20796,6341,930,249,211
29:12.3,221,474,582,22536,20796,6341,930,249,211
29:13.4,222,475,586,22523,20785,6340,934,253,215
29:14.4,222,475,586,22523,20785,6340,934,253,215
29:15.5,222,475,586,22523,20785,6340,934,253,215
29:16.5,220,472,584,22501,20766,6338,939,257,219
29:17.5,220,472,584,22501,20766,6338,939,257,219
29:18.6,220,472,584,22501,20766,6338,939,257,219
29:19.6,220,471,585,22493,20755,6333,944,261,223
29:20.6,220,471,585,22493,20755,6333,944,261,223
29:21.7,220,471,585,22493,20755,6333,944,261,223
29:22.7,221,473,589,22485,20745,6330,948,264,226
29:23.7,221,473,589,22485,20745,6330,948,264,226
29:24.8,221,473,589,22485,20745,6330,948,264,226
29:25.8,220,470,587,22471,20731,6321,950,267,228
29:26.9,220,470,587,22471,20731,6321,950,267,228
29:27.9,220,470,587,22471,20731,6321,950,267,228
29:28.9,220,469,588,22462,20717,6320,953,270,230
29:30.0,220,469,588,22462,20717,6320,953,270,230
29:31.0,220,469,588,22462,20717,6320,953,270,230
29:32.0,221,471,591,22456,20703,6316,956,274,232
29:33.1,221,471,591,22456,20703,6316,956,274,232
29:34.1,221,471,591,22456,20703,6316,956,274,232
29:35.1,221,470,590,22469,20703,6311,958,277,233
29:36.2,221,470,590,22469,20703,6311,958,277,233
29:37.2,221,470,590,22469,20703,6311,958,277,233
29:38.3,221,469,589,22474,20696,6299,955,276,231
29:39.3,221,469,589,22474,20696,6299,955,276,231
29:40.3,221,469,589,22474,20696,6299,955,276,231
29:41.4,221,469,590,22484,20694,6289,953,276,231
29:42.4,221,469,590,22484,20694,6289,953,276,231
29:43.4,221,469,590,22484,20694,6289,953,276,231
29:44.5,221,468,589,22486,20687,6282,950,275,229
29:45.5,221,468,589,22486,20687,6282,950,275,229
29:46.5,221,468,589,22486,20687,6282,950,275,229
29:47.6,221,469,590,22487,20682,6278,948,275,227
29:48.6,221,469,590,22487,20682,6278,948,275,227
29:49.7,221,469,590,22487,20682,6278,948,275,227
29:50.7,221,468,588,22483,20672,6279,945,276,225
29:51.7,221,468,588,22483,20672,6279,945,276,225
29:52.8,221,468,588,22483,20672,6279,945,276,225
29:53.8,220,467,587,22491,20674,6281,943,276,223
29:54.8,220,467,587,22491,20674,6281,943,276,223
29:55.9,220,467,587,22491,20674,6281,943,276,223
29:56.9,220,466,586,22496,20675,6279,942,275,222
29:57.9,220,466,586,22496,20675,6279,942,275,222
29:59.0,220,466,586,22496,20675,6279,942,275,222
30:00.0,221,468,588,22499,20677,6267,941,275,221
30:01.1,221,468,588,22499,20677,6267,941,275,221
30:02.1,221,468,588,22499,20677,6267,941,275,221
30:03.1,220,467,587,22502,20683,6265,940,275,220
30:04.2,220,467,587,22502,20683,6265,940,275,220
30:05.2,220,467,587,22502,20683,6265,940,275,220
30:06.2,220,467,587,22492,20675,6265,943,277,221
30:07.3,220,467,587,22492,20675,6265,943,277,221
30:08.3,220,467,587,22492,20675,6265,943,277,221
30:09.3,220,468,589,22496,20678,6268,948,280,223
30:10.4,220,468,589,22496,20678,6268,948,280,223
30:11.4,220,468,589,22496,20678,6268,948,280,223
30:12.5,221,470,591,22497,20678,6275,955,283,224
30:13.5,221,470,591,22497,20678,6275,955,283,224
30:14.5,221,470,591,22497,20678,6275,955,283,224
30:15.6,221,470,591,22500,20684,6277,961,284,224
30:16.6,221,470,591,22500,20684,6277,961,284,224
30:17.6,221,470,591,22500,20684,6277,961,284,224
30:18.7,221,471,592,22510,20693,6282,966,284,224
30:19.7,221,471,592,22510,20693,6282,966,284,224
30:20.7,221,471,592,22510,20693,6282,966,284,224
30:21.8,221,472,592,22522,20708,6286,972,283,224
30:22.8,221,472,592,22522,20708,6286,972,283,224
30:23.9,221,472,592,22522,20708,6286,972,283,224
30:24.9,220,472,591,22518,20708,6289,976,282,224
30:25.9,220,472,591,22518,20708,6289,976,282,224
30:27.0,220,472,591,22518,20708,6289,976,282,224
30:28.0,221,475,595,22519,20709,6302,981,283,225
30:29.0,221,475,595,22519,20709,6302,981,283,225
30:30.1,221,475,595,22519,20709,6302,981,283,225
30:31.1,221,474,594,22518,20707,6315,983,283,226
30:32.1,221,474,594,22518,20707,6315,983,283,226
30:33.2,221,474,594,22518,20707,6315,983,283,226
30:34.2,222,476,596,22518,20707,6324,984,283,227
30:35.3,222,476,596,22518,20707,6324,984,283,227
30:36.3,222,476,596,22518,20707,6324,984,283,227
30:37.3,220,474,593,22522,20713,6328,982,282,227
30:38.4,220,474,593,22522,20713,6328,982,282,227
30:39.4,220,474,593,22522,20713,6328,982,282,227
30:40.4,222,476,596,22511,20708,6325,977,280,226
30:41.5,222,476,596,22511,20708,6325,977,280,226
30:42.5,222,476,596,22511,20708,6325,977,280,226
30:43.5,221,474,592,22509,20711,6323,970,277,224
30:44.6,221,474,592,22509,20711,6323,970,277,224
30:45.6,221,474,592,22509,20711,6323,970,277,224
30:46.7,221,475,593,22505,20709,6329,963,275,223
30:47.7,221,475,593,22505,20709,6329,963,275,223
30:48.7,221,475,593,22505,20709,6329,963,275,223
30:49.8,221,475,593,22498,20706,6330,954,274,222
30:50.8,221,475,593,22498,20706,6330,954,274,222
30:51.8,221,475,593,22498,20706,6330,954,274,222
30:52.9,221,474,590,22485,20697,6330,947,272,220
30:53.9,221,474,590,22485,20697,6330,947,272,220
30:54.9,221,474,590,22485,20697,6330,947,272,220
30:56.0,221,473,589,22473,20688,6328,941,271,218
30:57.0,221,473,589,22473,20688,6328,941,271,218
30:58.0,221,473,589,22473,20688,6328,941,271,218
30:59.1,222,474,589,22463,20682,6319,935,270,215
31:00.1,222,474,589,22463,20682,6319,935,270,215
31:01.2,222,474,589,22463,20682,6319,935,270,215
31:02.2,222,472,588,22460,20686,6313,932,270,212
31:03.2,222,472,588,22460,20686,6313,932,270,212
31:04.3,222,472,588,22460,20686,6313,932,270,212
31:05.3,222,473,587,22443,20676,6303,929,270,209
31:06.3,222,473,587,22443,20676,6303,929,270,209
31:07.4,222,473,587,22443,20676,6303,929,270,209
31:08.4,221,472,587,22421,20660,6299,927,271,207
31:09.4,221,472,587,22421,20660,6299,927,271,207
31:10.5,221,472,587,22421,20660,6299,927,271,207
31:11.5,221,470,585,22402,20645,6296,926,272,206
31:12.6,221,470,585,22402,20645,6296,926,272,206
31:13.6,221,470,585,22402,20645,6296,926,272,206
31:14.6,221,470,584,22379,20625,6288,925,272,204
31:15.7,221,470,584,22379,20625,6288,925,272,204
31:16.7,221,470,584,22379,20625,6288,925,272,204
31:17.7,222,470,586,22359,20608,6282,924,273,203
31:18.8,222,470,586,22359,20608,6282,924,273,203
31:19.8,222,470,586,22359,20608,6282,924,273,203
31:20.9,221,467,583,22342,20594,6279,924,273,202
31:21.9,221,467,583,22342,20594,6279,924,273,202
31:22.9,221,467,583,22342,20594,6279,924,273,202
31:23.9,221,467,583,22328,20579,6274,919,273,201
31:25.0,221,467,583,22328,20579,6274,919,273,201
31:26.0,221,467,583,22328,20579,6274,919,273,201
31:27.1,221,466,581,22319,20568,6269,913,273,200
31:28.1,221,466,581,22319,20568,6269,913,273,200
31:29.1,221,466,581,22319,20568,6269,913,273,200
31:30.2,221,463,578,22302,20551,6263,907,272,199
31:31.2,221,463,578,22302,20551,6263,907,272,199
31:32.2,221,463,578,22302,20551,6263,907,272,199
31:33.3,221,462,578,22278,20525,6263,905,272,200
31:34.3,221,462,578,22278,20525,6263,905,272,200
31:35.3,221,462,578,22278,20525,6263,905,272,200
31:36.4,221,463,579,22265,20512,6264,904,272,201
31:37.4,221,463,579,22265,20512,6264,904,272,201
31:38.5,221,463,579,22265,20512,6264,904,272,201
31:39.5,220,461,577,22251,20501,6260,902,271,201
31:40.5,220,461,577,22251,20501,6260,902,271,201
31:41.6,220,461,577,22251,20501,6260,902,271,201
31:42.6,220,461,578,22241,20494,6260,901,271,201
31:43.6,220,461,578,22241,20494,6260,901,271,201
31:44.7,220,461,578,22241,20494,6260,901,271,201
31:45.7,221,462,579,22230,20486,6261,901,272,202
31:46.7,221,462,579,22230,20486,6261,901,272,202
31:47.8,221,462,579,22230,20486,6261,901,272,202
31:48.8,221,460,577,22222,20480,6257,902,272,203
31:49.9,221,460,577,22222,20480,6257,902,272,203
31:50.9,221,460,577,22222,20480,6257,902,272,203
31:51.9,220,460,578,22215,20474,6250,903,272,204
31:53.0,220,460,578,22215,20474,6250,903,272,204
31:54.0,220,460,578,22215,20474,6250,903,272,204
31:55.0,220,461,579,22205,20467,6247,907,273,206
31:56.1,220,461,579,22205,20467,6247,907,273,206
31:57.1,220,461,579,22205,20467,6247,907,273,206
31:58.1,220,462,580,22190,20457,6244,911,274,208
31:59.2,220,462,580,22190,20457,6244,911,274,208
32:00.2,220,462,580,22190,20457,6244,911,274,208
32:01.2,220,462,580,22179,20449,6239,914,273,208
32:02.3,220,462,580,22179,20449,6239,914,273,208
32:03.3,220,462,580,22179,20449,6239,914,273,208
32:04.4,221,464,581,22172,20444,6230,912,270,206
32:05.4,221,464,581,22172,20444,6230,912,270,206
32:06.4,221,464,581,22172,20444,6230,912,270,206
32:07.5,219,461,577,22169,20437,6222,910,268,205
32:08.5,219,461,577,22169,20437,6222,910,268,205
32:09.5,219,461,577,22169,20437,6222,910,268,205
32:10.6,219,461,577,22167,20432,6216,905,265,204
32:11.6,219,461,577,22167,20432,6216,905,265,204
32:12.6,219,461,577,22167,20432,6216,905,265,204
32:13.7,219,463,578,22158,20421,6206,902,262,203
32:14.7,219,463,578,22158,20421,6206,902,262,203
32:15.8,219,463,578,22158,20421,6206,902,262,203
32:16.8,219,462,576,22145,20410,6200,900,260,203
32:17.8,219,462,576,22145,20410,6200,900,260,203
32:18.9,219,462,576,22145,20410,6200,900,260,203
32:19.9,218,461,575,22119,20391,6191,898,259,203
32:20.9,218,461,575,22119,20391,6191,898,259,203
32:22.0,218,461,575,22119,20391,6191,898,259,203
32:23.0,219,462,575,22092,20370,6185,895,257,203
32:24.0,219,462,575,22092,20370,6185,895,257,203
32:25.1,219,462,575,22092,20370,6185,895,257,203
32:26.1,217,460,573,22061,20348,6173,891,255,203
32:27.2,217,460,573,22061,20348,6173,891,255,203
32:28.2,217,460,573,22061,20348,6173,891,255,203
32:29.2,217,459,572,22032,20326,6159,888,253,203
