25:59.1,237,485,567,23331,21500,6833,802,183,67
26:00.2,237,485,567,23331,21500,6833,802,183,67
26:01.2,237,485,567,23331,21500,6833,802,183,67
26:02.2,237,484,565,23330,21492,6831,800,181,67
26:03.3,237,484,565,23330,21492,6831,800,181,67
26:04.3,237,484,565,23330,21492,6831,800,181,67
26:05.4,237,484,565,23331,21486,6828,798,179,66
26:06.4,237,484,565,23331,21486,6828,798,179,66
26:07.4,237,484,565,23331,21486,6828,798,179,66
26:08.4,237,483,565,23339,21488,6826,797,177,64
26:09.5,237,483,565,23339,21488,6826,797,177,64
26:10.5,237,483,565,23339,21488,6826,797,177,64
26:11.5,236,483,564,23354,21495,6815,795,175,62
26:12.6,236,483,564,23354,21495,6815,795,175,62
26:13.6,236,483,564,23354,21495,6815,795,175,62
26:14.7,236,482,563,23368,21504,6806,793,173,59
26:15.7,236,482,563,23368,21504,6806,793,173,59
26:16.7,236,482,563,23368,21504,6806,793,173,59
26:17.8,236,482,562,23382,21513,6805,790,171,57
26:18.8,236,482,562,23382,21513,6805,790,171,57
26:19.8,236,482,562,23382,21513,6805,790,171,57
26:20.9,236,481,562,23388,21518,6803,790,170,55
26:21.9,236,481,562,23388,21518,6803,790,170,55
26:22.9,236,481,562,23388,21518,6803,790,170,55
26:24.0,236,482,562,23409,21537,6802,792,169,52
26:25.0,236,482,562,23409,21537,6802,792,169,52
26:26.0,236,482,562,23409,21537,6802,792,169,52
26:27.1,236,483,562,23429,21555,6803,798,168,49
26:28.1,236,483,562,23429,21555,6803,798,168,49
26:29.1,236,483,562,23429,21555,6803,798,168,49
26:30.2,237,483,562,23443,21563,6804,804,167,47
26:31.2,237,483,562,23443,21563,6804,804,167,47
26:32.2,237,483,562,23443,21563,6804,804,167,47
26:33.3,236,484,562,23452,21566,6807,813,167,46
26:34.3,236,484,562,23452,21566,6807,813,167,46
26:35.3,236,484,562,23452,21566,6807,813,167,46
26:36.4,236,485,563,23463,21575,6813,820,166,45
26:37.4,236,485,563,23463,21575,6813,820,166,45
26:38.5,236,485,563,23463,21575,6813,820,166,45
26:39.5,236,486,562,23474,21582,6816,823,163,43
26:40.5,236,486,562,23474,21582,6816,823,163,43
26:41.6,236,486,562,23474,21582,6816,823,163,43
26:42.6,237,487,562,23479,21588,6824,826,160,41
26:43.6,237,487,562,23479,21588,6824,826,160,41
26:44.7,237,487,562,23479,21588,6824,826,160,41
26:45.7,237,487,561,23482,21593,6830,828,156,40
26:46.7,237,487,561,23482,21593,6830,828,156,40
26:47.8,237,487,561,23482,21593,6830,828,156,40
26:48.8,237,489,561,23484,21599,6835,829,152,38
26:49.8,237,489,561,23484,21599,6835,829,152,38
26:50.9,237,489,561,23484,21599,6835,829,152,38
26:51.9,237,489,559,23486,21599,6837,830,149,37
26:52.9,237,489,559,23486,21599,6837,830,149,37
26:54.0,237,489,559,23486,21599,6837,830,149,37
26:55.0,237,489,558,23479,21594,6834,828,145,35
26:56.0,237,489,558,23479,21594,6834,828,145,35
26:57.1,237,489,558,23479,21594,6834,828,145,35
26:58.1,237,489,557,23475,21593,6832,825,142,35
26:59.2,237,489,557,23475,21593,6832,825,142,35
27:00.2,237,489,557,23475,21593,6832,825,142,35
27:01.2,237,489,557,23464,21586,6825,822,139,34
27:02.3,237,489,557,23464,21586,6825,822,139,34
27:03.3,237,489,557,23464,21586,6825,822,139,34
27:04.3,237,487,556,23453,21575,6812,817,136,33
27:05.4,237,487,556,23453,21575,6812,817,136,33
27:06.4,237,487,556,23453,21575,6812,817,136,33
27:07.4,237,487,555,23439,21558,6796,814,135,32
27:08.5,237,487,555,23439,21558,6796,814,135,32
27:09.5,237,487,555,23439,21558,6796,814,135,32
27:10.5,237,486,555,23420,21538,6777,812,136,33
27:11.6,237,486,555,23420,21538,6777,812,136,33
27:12.6,237,486,555,23420,21538,6777,812,136,33
27:13.6,237,485,554,23399,21516,6762,811,137,34
27:14.7,237,485,554,23399,21516,6762,811,137,34
27:15.7,237,485,554,23399,21516,6762,811,137,34
27:16.7,237,484,554,23378,21492,6750,812,139,36
27:17.8,237,484,554,23378,21492,6750,812,139,36
27:18.8,237,484,554,23378,21492,6750,812,139,36
27:19.8,237,484,555,23356,21464,6735,814,142,38
27:20.9,237,484,555,23356,21464,6735,814,142,38
27:21.9,237,484,555,23356,21464,6735,814,142,38
27:23.0,237,483,555,23337,21444,6720,815,144,39
27:24.0,237,483,555,23337,21444,6720,815,144,39
27:25.0,237,483,555,23337,21444,6720,815,144,39
27:26.1,237,483,555,23321,21426,6712,818,147,41
27:27.1,237,483,555,23321,21426,6712,818,147,41
27:28.1,237,483,555,23321,21426,6712,818,147,41
27:29.2,237,483,555,23303,21407,6705,822,150,42
27:30.2,237,483,555,23303,21407,6705,822,150,42
27:31.2,237,483,555,23303,21407,6705,822,150,42
27:32.3,237,483,556,23288,21394,6702,825,154,45
27:33.3,237,483,556,23288,21394,6702,825,154,45
27:34.3,237,483,556,23288,21394,6702,825,154,45
27:35.4,236,483,557,23276,21384,6704,828,157,47
27:36.4,236,483,557,23276,21384,6704,828,157,47
27:37.4,236,483,557,23276,21384,6704,828,157,47
27:38.5,236,483,557,23263,21374,6704,831,160,49
27:39.5,236,483,557,23263,21374,6704,831,160,49
27:40.5,236,483,557,23263,21374,6704,831,160,49
27:41.6,236,483,557,23257,21366,6709,832,161,49
27:42.6,236,483,557,23257,21366,6709,832,161,49
27:43.6,236,483,557,23257,21366,6709,832,161,49
27:44.7,236,483,558,23251,21358,6713,832,162,48
27:45.7,236,483,558,23251,21358,6713,832,162,48
27:46.8,236,483,558,23251,21358,6713,832,162,48
27:47.8,236,484,559,23249,21355,6719,831,164,48
27:48.8,236,484,559,23249,21355,6719,831,164,48
27:49.9,236,484,559,23249,21355,6719,831,164,48
27:50.9,236,484,559,23252,21357,6724,830,165,48
27:51.9,236,484,559,23252,21357,6724,830,165,48
27:53.0,236,484,559,23252,21357,6724,830,165,48
27:54.0,236,484,559,23249,21353,6729,827,166,48
27:55.0,236,484,559,23249,21353,6729,827,166,48
27:56.1,236,484,559,23249,21353,6729,827,166,48
27:57.1,236,484,559,23246,21352,6734,824,167,49
27:58.1,236,484,559,23246,21352,6734,824,167,49
27:59.2,236,484,559,23246,21352,6734,824,167,49
28:00.2,236,484,559,23242,21351,6741,821,167,50
28:01.2,236,484,559,23242,21351,6741,821,167,50
28:02.3,236,484,559,23242,21351,6741,821,167,50
28:03.3,236,484,559,23247,21354,6746,818,167,50
28:04.3,236,484,559,23247,21354,6746,818,167,50
28:05.4,236,484,559,23247,21354,6746,818,167,50
28:06.4,237,484,559,23242,21351,6743,815,169,52
28:07.4,237,484,559,23242,21351,6743,815,169,52
28:08.5,237,484,559,23242,21351,6743,815,169,52
28:09.5,237,483,559,23230,21341,6741,813,170,54
28:10.6,237,483,559,23230,21341,6741,813,170,54
28:11.6,237,483,559,23230,21341,6741,813,170,54
28:12.6,236,483,559,23211,21327,6737,814,172,57
28:13.7,236,483,559,23211,21327,6737,814,172,57
28:14.7,236,483,559,23211,21327,6737,814,172,57
28:15.7,236,483,560,23198,21321,6739,817,176,62
28:16.8,236,483,560,23198,21321,6739,817,176,62
28:17.8,236,483,560,23198,21321,6739,817,176,62
28:18.8,235,483,561,23182,21311,6738,820,179,64
28:19.9,235,483,561,23182,21311,6738,820,179,64
28:20.9,235,483,561,23182,21311,6738,820,179,64
28:21.9,235,482,561,23160,21294,6735,821,182,66
28:23.0,235,482,561,23160,21294,6735,821,182,66
28:24.0,235,482,561,23160,21294,6735,821,182,66
28:25.0,235,481,561,23148,21288,6733,824,185,68
28:26.1,235,481,561,23148,21288,6733,824,185,68
28:27.1,235,481,561,23148,21288,6733,824,185,68
28:28.1,234,481,561,23129,21271,6722,826,188,70
28:29.2,234,481,561,23129,21271,6722,826,188,70
28:30.2,234,481,561,23129,21271,6722,826,188,70
28:31.3,234,480,561,23105,21250,6706,825,191,72
28:32.3,234,480,561,23105,21250,6706,825,191,72
28:33.3,234,480,561,23105,21250,6706,825,191,72
28:34.4,233,479,561,23071,21221,6690,825,194,73
28:35.4,233,479,561,23071,21221,6690,825,194,73
28:36.4,233,479,561,23071,21221,6690,825,194,73
28:37.5,233,479,561,23049,21201,6678,827,196,73
28:38.5,233,479,561,23049,21201,6678,827,196,73
28:39.5,233,479,561,23049,21201,6678,827,196,73
28:40.6,233,478,562,23042,21196,6667,828,198,73
28:41.6,233,478,562,23042,21196,6667,828,198,73
28:42.6,233,478,562,23042,21196,6667,828,198,73
28:43.7,232,477,562,23041,21194,6662,830,200,73
28:44.7,232,477,562,23041,21194,6662,830,200,73
28:45.7,232,477,562,23041,21194,6662,830,200,73
28:46.8,232,477,562,23040,21186,6649,830,200,72
28:47.8,232,477,562,23040,21186,6649,830,200,72
28:48.8,232,477,562,23040,21186,6649,830,200,72
28:49.9,233,477,562,23042,21182,6640,830,200,72
28:50.9,233,477,562,23042,21182,6640,830,200,72
28:51.9,233,477,562,23042,21182,6640,830,200,72
28:53.0,233,477,562,23046,21181,6635,830,199,71
28:54.0,233,477,562,23046,21181,6635,830,199,71
28:55.1,233,477,562,23046,21181,6635,830,199,71
28:56.1,233,476,561,23043,21170,6621,829,198,70
28:57.1,233,476,561,23043,21170,6621,829,198,70
28:58.2,233,476,561,23043,21170,6621,829,198,70
28:59.2,233,475,561,23050,21167,6612,828,198,69
29:00.2,233,475,561,23050,21167,6612,828,198,69
29:01.3,233,475,561,23050,21167,6612,828,198,69
29:02.3,233,475,560,23061,21169,6601,826,197,67
29:03.3,233,475,560,23061,21169,6601,826,197,67
29:04.4,233,475,560,23061,21169,6601,826,197,67
29:05.4,234,475,559,23073,21177,6593,825,197,67
29:06.4,234,475,559,23073,21177,6593,825,197,67
29:07.5,234,475,559,23073,21177,6593,825,197,67
29:08.5,234,474,559,23078,21181,6582,821,197,68
29:09.5,234,474,559,23078,21181,6582,821,197,68
29:10.6,234,474,559,23078,21181,6582,821,197,68
29:11.6,234,474,559,23074,21175,6568,819,197,70
29:12.6,234,474,559,23074,21175,6568,819,197,70
29:13.7,234,474,559,23074,21175,6568,819,197,70
29:14.7,235,473,558,23071,21172,6555,817,197,71
29:15.7,235,473,558,23071,21172,6555,817,197,71
29:16.8,235,473,558,23071,21172,6555,817,197,71
29:17.8,235,473,557,23065,21169,6543,817,197,71
29:18.8,235,473,557,23065,21169,6543,817,197,71
29:19.9,235,473,557,23065,21169,6543,817,197,71
29:20.9,235,473,557,23058,21163,6527,817,197,71
29:22.0,235,473,557,23058,21163,6527,817,197,71
29:23.0,235,473,557,23058,21163,6527,817,197,71
29:24.0,236,473,558,23046,21153,6511,817,198,73
29:25.1,236,473,558,23046,21153,6511,817,198,73
29:26.1,236,473,558,23046,21153,6511,817,198,73
29:27.1,235,471,557,23041,21147,6503,819,199,74
29:28.2,235,471,557,23041,21147,6503,819,199,74
29:29.2,235,471,557,23041,21147,6503,819,199,74
29:30.2,235,472,557,23035,21139,6498,821,199,74
29:31.3,235,472,557,23035,21139,6498,821,199,74
29:32.3,235,472,557,23035,21139,6498,821,199,74
29:33.3,235,472,557,23037,21134,6495,826,201,76
29:34.4,235,472,557,23037,21134,6495,826,201,76
29:35.4,235,472,557,23037,21134,6495,826,201,76
29:36.4,235,472,558,23041,21129,6488,829,202,77
29:37.5,235,472,558,23041,21129,6488,829,202,77
29:38.5,235,472,558,23041,21129,6488,829,202,77
29:39.5,235,472,557,23040,21121,6479,832,202,76
29:40.6,235,472,557,23040,21121,6479,832,202,76
29:41.6,235,472,557,23040,21121,6479,832,202,76
29:42.6,235,471,557,23038,21116,6472,833,202,74
29:43.7,235,471,557,23038,21116,6472,833,202,74
29:44.7,235,471,557,23038,21116,6472,833,202,74
29:45.8,235,471,557,23033,21109,6464,834,203,74
29:46.8,235,471,557,23033,21109,6464,834,203,74
29:47.8,235,471,557,23033,21109,6464,834,203,74
29:48.9,235,471,557,23030,21105,6458,835,203,74
29:49.9,235,471,557,23030,21105,6458,835,203,74
29:50.9,235,471,557,23030,21105,6458,835,203,74
29:52.0,234,471,557,23023,21099,6453,835,202,74
29:53.0,234,471,557,23023,21099,6453,835,202,74
29:54.0,234,471,557,23023,21099,6453,835,202,74
29:55.1,234,471,557,23021,21097,6450,836,201,73
29:56.1,234,471,557,23021,21097,6450,836,201,73
29:57.1,234,471,557,23021,21097,6450,836,201,73
29:58.2,234,471,556,23018,21097,6452,836,200,72
29:59.2,234,471,556,23018,21097,6452,836,200,72
30:00.2,234,471,556,23018,21097,6452,836,200,72
30:01.3,234,471,555,23005,21089,6448,836,199,71
30:02.3,234,471,555,23005,21089,6448,836,199,71
30:03.3,234,471,555,23005,21089,6448,836,199,71
30:04.4,235,471,555,22988,21083,6450,835,197,70
30:05.4,235,471,555,22988,21083,6450,835,197,70
30:06.4,235,471,555,22988,21083,6450,835,197,70
30:07.5,235,471,553,22972,21074,6449,833,195,69
30:08.5,235,471,553,22972,21074,6449,833,195,69
30:09.6,235,471,553,22972,21074,6449,833,195,69
30:10.6,235,471,553,22961,21069,6456,832,193,68
30:11.6,235,471,553,22961,21069,6456,832,193,68
30:12.7,235,471,553,22961,21069,6456,832,193,68
30:13.7,235,471,552,22956,21067,6463,829,191,67
30:14.7,235,471,552,22956,21067,6463,829,191,67
30:15.8,235,471,552,22956,21067,6463,829,191,67
30:16.8,235,471,551,22946,21058,6465,825,189,66
30:17.8,235,471,551,22946,21058,6465,825,189,66
30:18.9,235,471,551,22946,21058,6465,825,189,66
30:19.9,235,470,549,22936,21049,6466,818,187,65
30:20.9,235,470,549,22936,21049,6466,818,187,65
30:22.0,235,470,549,22936,21049,6466,818,187,65
30:23.0,235,470,548,22934,21045,6466,812,186,65
30:24.0,235,470,548,22934,21045,6466,812,186,65
30:25.1,235,470,548,22934,21045,6466,812,186,65
30:26.1,235,469,547,22929,21039,6463,807,185,65
30:27.1,235,469,547,22929,21039,6463,807,185,65
30:28.2,235,469,547,22929,21039,6463,807,185,65
30:29.2,234,469,546,22919,21027,6457,801,183,65
30:30.3,234,469,546,22919,21027,6457,801,183,65
30:31.3,234,469,546,22919,21027,6457,801,183,65
30:32.3,234,469,545,22916,21021,6453,796,181,65
30:33.4,234,469,545,22916,21021,6453,796,181,65
30:34.4,234,469,545,22916,21021,6453,796,181,65
30:35.4,234,468,545,22904,21005,6445,793,179,65
30:36.5,234,468,545,22904,21005,6445,793,179,65
30:37.5,234,468,545,22904,21005,6445,793,179,65
30:38.5,233,468,543,22890,20987,6442,790,176,64
30:39.6,233,468,543,22890,20987,6442,790,176,64
30:40.6,233,468,543,22890,20987,6442,790,176,64
30:41.6,233,467,543,22880,20974,6438,787,175,65
30:42.7,233,467,543,22880,20974,6438,787,175,65
30:43.7,233,467,543,22880,20974,6438,787,175,65
30:44.7,233,467,542,22862,20953,6435,786,174,66
30:45.8,233,467,542,22862,20953,6435,786,174,66
30:46.8,233,467,542,22862,20953,6435,786,174,66
30:47.8,232,467,542,22851,20939,6434,784,172,65
30:48.9,232,467,542,22851,20939,6434,784,172,65
30:49.9,232,467,542,22851,20939,6434,784,172,65
30:50.9,231,465,541,22840,20922,6424,783,172,66
30:52.0,231,465,541,22840,20922,6424,783,172,66
30:53.0,231,465,541,22840,20922,6424,783,172,66
30:54.1,231,464,541,22829,20907,6421,781,172,66
30:55.1,231,464,541,22829,20907,6421,781,172,66
30:56.1,231,464,541,22829,20907,6421,781,172,66
30:57.2,231,463,539,22828,20903,6418,777,172,66
30:58.2,231,463,539,22828,20903,6418,777,172,66
30:59.2,231,463,539,22828,20903,6418,777,172,66
31:00.3,231,463,539,22827,20902,6413,776,173,67
31:01.3,231,463,539,22827,20902,6413,776,173,67
31:02.3,231,463,539,22827,20902,6413,776,173,67
31:03.4,231,462,539,22822,20898,6406,774,174,68
31:04.4,231,462,539,22822,20898,6406,774,174,68
31:05.4,231,462,539,22822,20898,6406,774,174,68
31:06.5,231,461,538,22818,20894,6401,770,174,67
31:07.5,231,461,538,22818,20894,6401,770,174,67
31:08.5,231,461,538,22818,20894,6401,770,174,67
31:09.6,231,461,537,22814,20893,6396,768,176,66
31:10.6,231,461,537,22814,20893,6396,768,176,66
31:11.6,231,461,537,22814,20893,6396,768,176,66
31:12.7,232,461,536,22805,20887,6391,764,177,63
31:13.7,232,461,536,22805,20887,6391,764,177,63
31:14.7,232,461,536,22805,20887,6391,764,177,63
31:15.8,232,461,536,22794,20881,6389,761,179,61
31:16.8,232,461,536,22794,20881,6389,761,179,61
31:17.8,232,461,536,22794,20881,6389,761,179,61
31:18.9,232,461,535,22786,20875,6387,758,179,59
31:19.9,232,461,535,22786,20875,6387,758,179,59
31:21.0,232,461,535,22786,20875,6387,758,179,59
31:22.0,232,461,535,22779,20872,6390,756,178,55
31:23.0,232,461,535,22779,20872,6390,756,178,55
31:24.1,232,461,535,22779,20872,6390,756,178,55
31:25.1,232,461,535,22770,20867,6390,755,177,52
31:26.1,232,461,535,22770,20867,6390,755,177,52
31:27.2,232,461,535,22770,20867,6390,755,177,52
31:28.2,232,461,536,22754,20855,6393,755,177,50
31:29.2,232,461,536,22754,20855,6393,755,177,50
31:30.3,232,461,536,22754,20855,6393,755,177,50
31:31.3,232,461,535,22737,20840,6398,751,177,48
31:32.3,232,461,535,22737,20840,6398,751,177,48
31:33.4,232,461,535,22737,20840,6398,751,177,48
31:34.4,232,461,534,22723,20830,6406,746,177,46
31:35.4,232,461,534,22723,20830,6406,746,177,46
31:36.5,232,461,534,22723,20830,6406,746,177,46
31:37.5,232,461,534,22710,20818,6411,742,178,45
31:38.5,232,461,534,22710,20818,6411,742,178,45
31:39.6,232,461,534,22710,20818,6411,742,178,45
31:40.6,231,461,534,22696,20806,6415,739,179,46
31:41.6,231,461,534,22696,20806,6415,739,179,46
31:42.7,231,461,534,22696,20806,6415,739,179,46
31:43.7,231,461,534,22685,20795,6417,738,180,49
31:44.8,231,461,534,22685,20795,6417,738,180,49
31:45.8,231,461,534,22685,20795,6417,738,180,49
31:46.8,231,461,534,22679,20786,6414,736,180,51
31:47.9,231,461,534,22679,20786,6414,736,180,51
31:48.9,231,461,534,22679,20786,6414,736,180,51
31:49.9,231,461,533,22663,20774,6409,734,182,54
31:51.0,231,461,533,22663,20774,6409,734,182,54
31:52.0,231,461,533,22663,20774,6409,734,182,54
31:53.0,231,460,533,22645,20757,6405,733,185,59
31:54.1,231,460,533,22645,20757,6405,733,185,59
31:55.1,231,460,533,22645,20757,6405,733,185,59
31:56.1,231,459,533,22624,20737,6395,729,187,62
31:57.2,231,459,533,22624,20737,6395,729,187,62
31:58.2,231,459,533,22624,20737,6395,729,187,62
31:59.2,231,457,531,22602,20718,6378,724,187,63
32:00.3,231,457,531,22602,20718,6378,724,187,63
32:01.3,231,457,531,22602,20718,6378,724,187,63
32:02.3,231,456,530,22581,20700,6360,721,187,64
32:03.4,231,456,530,22581,20700,6360,721,187,64
32:04.4,231,456,530,22581,20700,6360,721,187,64
32:05.4,231,455,530,22571,20689,6341,722,188,66
32:06.5,231,455,530,22571,20689,6341,722,188,66
32:07.5,231,455,530,22571,20689,6341,722,188,66
32:08.6,231,454,530,22567,20684,6321,721,189,67
32:09.6,231,454,530,22567,20684,6321,721,189,67
32:10.6,231,454,530,22567,20684,6321,721,189,67
32:11.7,231,454,529,22565,20679,6301,720,189,68
32:12.7,231,454,529,22565,20679,6301,720,189,68
32:13.7,231,454,529,22565,20679,6301,720,189,68
32:14.8,231,453,529,22564,20674,6285,721,189,69
32:15.8,231,453,529,22564,20674,6285,721,189,69
32:16.8,231,453,529,22564,20674,6285,721,189,69
32:17.9,231,453,529,22572,20678,6272,720,189,69
32:18.9,231,453,529,22572,20678,6272,720,189,69
32:19.9,231,453,529,22572,20678,6272,720,189,69
32:21.0,231,451,529,22584,20684,6264,718,189,69
32:22.0,231,451,529,22584,20684,6264,718,189,69
32:23.0,231,451,529,22584,20684,6264,718,189,69
32:24.1,231,451,529,22599,20693,6257,714,187,68
32:25.1,231,451,529,22599,20693,6257,714,187,68
